Dialogue_0215,What is wrong with that person!\nThey hit someone and don't even apologize?!,저 사람은 뭐야!\n사람을 쳐두고 사과도 안 하네?!,,,,,EOL
Dialogue_0216,This is what's wrong with kids these days!,이래서 요즘 어린 것들은!,,,,,EOL
Dialogue_0217,Accidy ignored the person right in front and shoulder-checked them.,우연은 사람이 앞에 있는데도 무시하고 사람의 어깨를 쳤다.,,,,,EOL
Dialogue_0218,I thought I saw a smirk for a moment....,잠시 비웃는 표정이었던 것 같은데....,,,,,EOL
Dialogue_0219,Accidy saw a passerby on the street and didn’t step aside` shoulder-checking them.\nThen` with a sneer` Accidy looked at the passerby.,우연은 길의 행인을 보고도 피하지 않고 어깨를 쳤다.\n그러고는 비웃는 것 같은 얼굴로 행인을 바라봤다.,,,,,EOL
Dialogue_0220,It’s a toppled grand-opening congratulatory wreath.\nAccidy dodged it before it toppled and wasn’t hurt.,중심을 잃고 쓰러진 개업축하 화환이다.\n우연은 화환이 쓰러지기 전에 피해서 다치진 않았다.,,,,,EOL
Dialogue_0221,Accidy definitely didn't even glance toward the wreaths...,우연은 분명 화환 쪽으로 시선도 돌리지 않았어...,,,,,EOL
Dialogue_0222,,우연은 화환이 [쓰러지기 전에] 화환을 보지도 않고 [피했다.],,,,,EOL
Dialogue_0223,Accidy didn’t leave my side for a single moment all weekend.,우연은 정말 주말 동안 한시도 내 곁에서 떨어지지 않았다.,,,,,EOL
Dialogue_0224,Accidy reacted as if pleased whenever I did as I was told.\nThanks to that` the surveillance on me seems to have eased a little` too.,우연은 내가 말을 잘 따를 때마다 기쁘다는 듯이 반응했다.\n덕분에 나에 대한 감시 역시 조금 느슨해진 것 같다.,,,,,EOL
Dialogue_0225,I should be able to step outside now.,지금이라면 외출을 해볼 수 있을 것이다.,,,,,EOL
Dialogue_0226,And I picked up the spare key I accidentally dropped` too...,실수로 떨어뜨린 여분용 열쇠도 챙겼고...,,,,,EOL
Dialogue_0227,Huh? {PlayerName}` what did you just say?,응? {PlayerName} 방금 뭐라고 그랬어?,,,TRUE,,EOL
Dialogue_0228,No.,아니야.,,,,,EOL
Dialogue_0229,It’s clear Accidy has been watching me for a long time.\nIf I try to escape rashly` I could be locked up again.,우연은 오랫동안 나를 감시해온 게 분명하다.\n섣불리 탈출을 시도했다가 또다시 감금될 수 있다.,,,,,EOL
Dialogue_0230,[First` we need to tail Accidy and map out Accidy’s usual haunts.]\nOnly then can we figure out how to escape.,[우선 우연을 따라다니며 우연의 생활 반경을 조사하는 게 먼저야.]\n그래야지 어떻게 도망갈지 생각해볼 수 있겠지.,,,,,EOL
Dialogue_0231,Alright` I'm heading out for a bit~!\nStay put in your room and don't go out today. Love you` {PlayerName}!,그럼 나 나갔다 올게~!\n오늘도 나가지 말고 방에 잘 있어야 해. 사랑해 {PlayerName}!,,,TRUE,,EOL
Dialogue_0232,After Accidy left` I waited a moment and followed them out.\nIt was closer to my old place than I’d expected.,우연이 나가고 조금 기다린 후에 따라 나왔다.\n생각보다 내가 살던 곳과 가까웠다.,,,,,EOL
Dialogue_0233,Accidy was staring at the traffic light earlier` right?,우연이 아까 신호등을 보고 있었지?,,,,,EOL
Dialogue_0234,[Investigate the traffic light],[신호등을 조사해보자],,,,,EOL
Dialogue_0235,Now’s not the time. If I keep this up` I’ll lose Accidy.,이럴때가 아니야. 이러고 있다간 우연을 놓치겠어.,,,,,EOL
Dialogue_0236,I should hurry and follow` too.,나도 빨리 따라가야지.,,,,,EOL
Dialogue_0237,[Accidy looks back.],[우연이 뒤를 돌아본다.],,,,,EOL
Dialogue_0238,Looks like I should investigate this way so Accidy won't notice.,이런 식으로 우연에게 들키지 않도록 조사하면 될 듯하다.,,,,,EOL
Dialogue_0239,If you get too close to Accidy` you’ll draw Accidy’s suspicion.,너무 우연과 가깝게 다가가면 우연의 의심을 사게 될거야.,,,,,EOL
Dialogue_0240,On the other hand` if you go too far` you might not be able to find Accidy...,반면 너무 멀어지면 우연을 찾을 수 없게될지도 몰라...,,,,,EOL
Dialogue_0241,[Investigate while keeping your distance from Accidy],[우연과 거리를 고려하며 조사하자],,,,,EOL
Dialogue_0242,Should I just take a break today?,오늘은 그냥 쉴까?,,,,,EOL
Dialogue_0243,Let's investigate.,조사하자.,,,,,EOL
Dialogue_0244,Let's stop.,그만두자.,,,,,EOL
Dialogue_0245,After I’d rested` it felt like quite a lot of time had passed.,쉬고 났더니 꽤 많은 시간이 흐른 것 같았다.,,,,,EOL
Dialogue_0246,Still` after a good rest` I do feel better.,그래도 푹 쉬니 편하긴 하네.,,,,,EOL
Dialogue_0247,Investigating will make time pass. Investigate anyway?,조사하면 시간이 흐른다. 그래도 조사해볼까?,,,,,EOL
Dialogue_0248,Looks like it’s about time to head back...,슬슬 돌아갈 시간 같은데...,,,,,EOL
Dialogue_0249,{PlayerName}....I miss you....,{PlayerName}....보고 싶다....,,,TRUE,,EOL
Dialogue_0250,{PlayerName} must be waiting for me` thinking only of me too` right?,{PlayerName}도 나만 생각하며 기다리고 있겠지?,,,TRUE,,EOL
Dialogue_0251,Time to head back!,슬슬 돌아가야겠어! ,,,,,EOL
Dialogue_0252,It looks like there's still a side we haven't checked yet. First` [Let's check every side of the room.]\nPress the [arrow button] on the left and right sides of the screen to move to another side of the room.,아직 둘러보지 않은 면이 남은 것 같아. 우선 [방의 모든 면을 둘러보자.]\n화면 좌우에 위치한 [화살표 버튼]을 누르면 방의 다른 면으로 갈 수 있다.,,,,,EOL
Dialogue_0253,Go back to [the side where the carpet and chair are visible]` then [press the carpet] to lift it.,[카펫과 의자가 보이는 면]으로 돌아가서 [카펫을 눌러] 들춰보자.,,,,,EOL
Dialogue_0254,[Press down on the carpet] Let's lift it up.,[카펫을 눌러] 들춰보자.,,,,,EOL
Dialogue_0255A,Go back to the [side where the carpet and chair are visible] and [press the paper] to investigate.,[카펫과 의자가 보이는 면]으로 돌아가서 [종이를 눌러] 조사해보자.,,,,,EOL
Dialogue_0255B,[Press the paper] Let's investigate.,[종이를 눌러] 조사해보자.,,,,,EOL
Dialogue_0256,We should cover the carpet back up` just in case..,혹시 모르니까 카펫은 다시 덮어두는 쪽이 좋겠어..,,,,,EOL
Dialogue_0257,[Press the carpet] Let's cover it back up.,[카펫을 눌러] 다시 덮어두자.,,,,,EOL
Dialogue_0258,[Let's cover it with the carpet.],[카펫을 덮자.],,,,,EOL
Dialogue_0259,It looks like there’s [one more] mark besides my birthday…?,내 생일 말고도 다른 표시가 [하나 더] 되어 있는 것 같은데...?,,,,,EOL
Dialogue_0260,{PlayerName}? Why are you here?,{PlayerName}? 왜 여기 있어?,,,TRUE,,EOL
Dialogue_0261,Uh...,어...,,,,,EOL
Dialogue_0262,I trusted {PlayerName}... and left you there.... You weren't trying to run away` were you?,난 {PlayerName}을(를) 믿고... 두고 간 건데.... 설마 도망치려 한 건 아니지?,,,TRUE,,EOL
Dialogue_0263,You left the key on purpose.\nI acted too rashly.,열쇠는 고의로 두고 간 거구나.\n내가 섣불렀어.,,,,,EOL
Dialogue_0264,It’s suffocating...,답답해서...,,,,,EOL
Dialogue_0265,Because I wanted to see you.,네가 보고 싶어서.,,,,,EOL
Dialogue_0266,DIDN'T I TELL YOU TO STAY IN THE ROOM?\nDIDN'T I TELL YOU I'D DIE IF YOU DISAPPEARED AND LEFT ME BEHIND?,내가분명방에있으라고그랬잖아.\n나두고없어지면죽어버린다고그랬잖아,,,AUTO/FAST/RED/MULTI,,EOL
Dialogue_0267,DID YOU DO THAT BECAUSE YOU WANTED ME TO DIE?\nNO` IT'S BECAUSE I WAS GONE—YOU MISSED ME SO MUCH` DIDN'T YOU?,내가죽었으면좋겠어서그렇게한거야?\n아니다내가없으니까내가너무보고싶었구나?,,,AUTO/FAST/RED/MULTI,,EOL
Dialogue_0268,RIGHT? YEAH` {PlayerName} WOULD NEVER BETRAY ME\nBUT WHY DID YOU REALLY SHOW UP?,그치?응{PlayerName}이(가)날배신할일없어\n근데정말왜나온거야?,,,TRUE/AUTO/FAST/RED/MULTI,,EOL
Dialogue_0269,It seems like nothing I say is getting through.,내가 무슨 말을 해도 통하는 상태가 아닌 것 같다.,,,,,EOL
Dialogue_0270,,아`그래.{PlayerName}은(는)날너무너무좋아하니까나온거야\n그래서날못보면안되니까그런거야.,,,TRUE/AUTO/FAST/RED/MULTI,,EOL
Dialogue_0271,,분명전에도내가걱정된다고말해줬으니까\n날생각해서그런거야,,,AUTO/FAST/RED/MULTI,,EOL
Dialogue_0272,RIGHT` BECAUSE I'M ALWAYS THINKING OF AND WORRYING ABOUT {PlayerName}` TOO.,맞아나도항상{PlayerName}을(를)생각하고걱정하고있으니까.,,,TRUE/AUTO/FAST/RED/MULTI,,EOL
Dialogue_0273,Let's go back together!,우리 같이 돌아가자!,,,,,EOL
Dialogue_0274,Suddenly` Accidy returned to normal.,갑자기 우연이 평소대로 돌아왔다.,,,,,EOL
Dialogue_0275,Do we have to go back together now?,지금 함께 돌아가야 하나,,,,,EOL
Dialogue_0276,Yeah` let's go back,응` 돌아가자,,,,,EOL
Dialogue_0277,...,...,,,,,EOL
Dialogue_0278,,내가보고싶었다고?\n정말이야?{PlayerName}은(는)날정말좋아하는구나\n설마나한테거짓말을치진않았겠지,,,TRUE/AUTO/FAST/RED/MULTI,,EOL
Dialogue_0279,,근데왜내말을안들어주는거야?\n날사랑하지않는건가?\n난항상열심히{PlayerName}을(를)대했는데,,,AUTO/FAST/RED/TRUE/MULTI,,EOL
Dialogue_0280,,분명{PlayerName}이(가)나오면나죽을지도모른다고했잖아.\n내말은기억도안해주는거야?\n역시내가죽었으면좋겠다고생각했구나,,,TRUE/AUTO/FAST/RED/MULTI,,EOL
Dialogue_0281,Yeah!,응!,,,,,EOL
Dialogue_0282,Accidy grabs my arm and leads me.\nI dragged my heavy feet to keep pace with Accidy.,우연이 팔을 잡아 이끈다.\n우연에 맞춰 무거운 발걸음을 옮겼다.,,,,,EOL
Dialogue_0283,Why won't you answer?,왜 대답 안 해?,,,,,EOL
Dialogue_0284,Accidy grabbed my arm.,우연이 팔을 잡았다.,,,,,EOL
Dialogue_0285,Or do you really want me to die?,아니면 진짜 내가 죽었으면 좋겠어? ,,,,,EOL
Dialogue_0286,For a moment` they seemed to be searching for something with trembling hands.,잠시 떨리는 손으로 뭔가를 찾는듯했다.,,,,,EOL
Dialogue_0287,It felt like something terrible would happen if I left it alone.,냅두면 큰 일이 날 것 같았다.,,,,,EOL
Dialogue_0288,Let's go back.,돌아가자.,,,,,EOL
Dialogue_0289,Yeah! Let’s go back!,응! 돌아가자!,,,,,EOL
Dialogue_0290,As if their hands had never been shaking` they were back to normal in no time.,언제 손을 떨었냐는 듯 금방 원래대로 돌아왔다.,,,,,EOL
Dialogue_0291,Accidy grabs my arm and pulls me along.\nI dragged my heavy feet to match Accidy’s pace.,우연이 팔을 잡아 이끈다.\n우연에 맞춰 무거운 발걸음을 옮겼다.,,,,,EOL
Dialogue_0292,I already examined this once. Should I take another look?,한 번 조사했던 것이다. 다시 조사해볼까?,,,,,EOL
Dialogue_0293,There's alcohol and cold medicine here together.\nAccidy didn't seem to have a cold` but much of the medicine is gone.\nI wonder if Accidy did this often?,술과 감기약이 함께 놓여 있다.\n감기 기운은 없어 보였는데` 감기약이 많이 줄어 있었다.\n자주 이렇게 마시던 걸까?,,,,,EOL
Dialogue_0294,It's a bed. Should I examine it?\nOr try resting?,침대다. 조사를 할까?\n아님 휴식을 해볼까?,,,,,EOL
Dialogue_0295,Let's investigate.,조사하자.,,,,,EOL
Dialogue_0296,Let's rest.,휴식하자.,,,,,EOL
Dialogue_0297,I lifted the carpet and found a school withdrawal form.\nOn the form were a description and the name of the person who had locked me up.\nThe kidnapper’s name was [Accidy].,카펫을 들추니 자퇴서를 발견했다.\n자퇴서에는 날 가둔 사람의 모습과 이름이 써있었다.\n납치범의 이름은 [우연]이었다,,,,,EOL
Dialogue_0298,,아` 까먹기 전에 [중요해보이는 단서는 메모]에 적어놔야겠어.,,,,,EOL
Dialogue_0299,,조사한 [단서에 대해 궁금해지면 메모]를 살펴보자.,,,,,EOL
Dialogue_0300,Existing play data found.\nIf you start from the beginning` [save data will be permanently lost].\nStart from the beginning?,기존에 플레이했던 데이터가 있습니다.\n처음부터를 실행하면 [세이브 파일이 영구적으로 소실]됩니다.\n처음부터 실행하시겠습니까? ,,,,,EOL
Dialogue_0301,Start from the beginning?,처음부터 실행하시겠습니까? ,,,,,EOL
Dialogue_0302,Are you sure you want to start [from the beginning]?,정말 [처음부터] 실행하시겠습니까? ,,,,,EOL
Dialogue_0303,This is the villa I'm trapped in.\nIt looks dark` maybe because it's night.,내가 갇힌 빌라다.\n밤이라 그런지 어두워 보인다.,,,,,EOL
Dialogue_0304,Any reason to be out on a night like this?,이런 밤에 나올 이유가 있나?,,,,,EOL
Dialogue_0305,The cocktail bar.\nMaybe because it’s night` unlike before` it’s open for business.,칵테일 바다.\n밤이라 그런지 전과 달리 영업 중이다.,,,,,EOL
Dialogue_0306,It's noisy.,시끄럽네,,,,,EOL
Dialogue_0307,It's the bakery on the second floor\nLooks like they're getting ready to close.,2층에 있는 빵집이다\n마감 준비를 하고 있는 것 같다.,,,,,EOL
Dialogue_0308,You look disoriented.,정신없어 보이네.,,,,,EOL
Dialogue_0309,It's a beer bar.\nIt's bustling with people.,맥주 전문점이다.\n사람들이 북적인다.,,,,,EOL
Dialogue_0310,I can hear that loud noise all the way here.,시끄러운 소리가 여기까지 들려.,,,,,EOL
Dialogue_0311,It's an izakaya.\nThe smell of skewers made me a little hungry.,이자카야다.\n꼬치 냄새 때문에 조금 배고파졌다.,,,,,EOL
Dialogue_0312,Looks delicious....,맛있겠네....,,,,,EOL
Dialogue_0313,Cat's Teatime.\nStill open for business.,고양이의 티타임.\n아직도 영업중이다.,,,,,EOL
Dialogue_0314,This was a really good cafe whenever I had to pull an all-nighter.,밤을 새야 할 일이 있을 때 진짜 좋았던 카페야.,,,,,EOL
Dialogue_0315,It’s a casual clothing store.,캐주얼한 스타일의 옷가게다. ,,,,,EOL
Dialogue_0316,They're still open this late....,늦은 시간까지 영업 중이네....,,,,,EOL
Dialogue_0317,A clothing store that seems to fit Accidy's taste.\nLooks like they're closing up.,우연의 취향과 비슷해 보이는 옷가게다.\n마감 중인 것 같다.,,,,,EOL
Dialogue_0318,It's a bar.\nIt looks busy` as if they've just opened for business.,술집이다.\n방금 영업을 시작했는지 바빠 보인다.,,,,,EOL
Dialogue_0319,A cocktail bar.\nLooks like couples come here a lot.,칵테일 바다.\n커플들이 자주 찾는 곳 같다.,,,,,EOL
Dialogue_0320,Accidy stopped in their tracks and stared for a while.,우연이 자리에 멈춰서 한동안 바라봤다.,,,,,EOL
Dialogue_0321,It's an omurice specialty restaurant.\nJudging by the fact they haven't started closing up yet` they must stay open late.,오므라이스 전문점이다.\n아직 마감 준비를 안 하는 것으로 봐선 늦게까지 영업하나 보다.,,,,,EOL
Dialogue_0322,Do they sell wine too?,와인도 판매하는 건가?,,,,,EOL
Dialogue_0323,Music Bada.\nA song from an old movie can be heard faintly even here.,뮤직바다.\n옛날 영화 속 노래가 작게 여기까지 들린다.,,,,,EOL
Dialogue_0324,I thought it was a song that suited summer well`\nbut listening to it at night` it actually fits quite well too....,여름에 잘 어울리는 곡이라고 생각했는데\n밤에 들으니 꽤 잘 어울리는 것 같기도 하고....,,,,,EOL
Dialogue_0325,A cosmetics store that carries various brands.\nI think they were having a sale last time` too...,여러 화장품 브랜드를 다루는 화장품 가게다.\n저번에도 세일 중이었던 것 같은데...,,,,,EOL
Dialogue_0326,It's night` but there are a lot of people.,밤인데도 사람이 많아.,,,,,EOL
Dialogue_0327,It’s a draft beer bar.\nIt’s packed with people here` too.,생맥주 전문점이다.\n여기도 사람이 엄청 많다.,,,,,EOL
Dialogue_0328,Shut up....,시끄러워....,,,,,EOL
Dialogue_0329,It's a club.\nMaybe because they're open for the night` the music is pounding loud enough to make my ears ache.,클럽이다.\n영업을 시작해서 그런지 귀가 아플 정도로 음악 소리가 울린다.,,,,,EOL
Dialogue_0330,Why are we going to a place like this?\nDoes Accidy like places like this` too?,이런 곳을 왜 가는 거지?\n우연도 이런 곳을 좋아하나?,,,,,EOL
Dialogue_0331,,신호등의 불이 잘 안 들어오고 있다.\n우연은 신호등을 보더니` 잠시 멈춰 한숨을 쉬다가 화가 난 표정으로 손톱을 뜯었다.,,,,,EOL
Dialogue_0332,I don't think it's something to get that angry about...,저렇게 화낼만한 일은 아닌 것 같은데...,,,,,EOL
Dialogue_0333,New... ah.,새로...아.,,,,,EOL
Dialogue_0334,They’re touting for customers in front of the crosswalk.\nIt looked like they tried to approach Accidy` but Accidy hurried past without even looking.,횡단보도 앞에서 호객행위를 하고 있다.\n우연에게 다가가려 한 것 같은데 우연이 보지도 않고 빠르게 지나갔다.,,,,,EOL
Dialogue_0335,I noticed it before` too—you’re uncannily perceptive...\nIs it because you’ve been through this so often that you’re used to it?,저번에도 느꼈지만 눈치가 엄청 빠른 것 같단 말이지...\n자주 겪은 일이라 익숙한 건가?,,,,,EOL
Dialogue_0336,We just opened.\nFirst-time visitors get a free instant photo` so come visit~,새로 오픈했어요.\n첫방문은 체키 무료니까 놀러와요~,,,,,EOL
Dialogue_0337,Ah... yes....,아...네....,,,,,EOL
Dialogue_0338,A 24-hour convenience store.\nIt looks like Accidy bought alcohol there again.,24시간 운영 중인 편의점이다.\n우연이 저기서 또 술을 산 것 같다.,,,,,EOL
Dialogue_0339,The clerk rang me up with practiced ease.\nNo wonder the trash keeps piling up at home—I must come here all the time.,점원이 상당히 익숙한 듯 결제해줬다.\n어쩐지 집에 점점 쓰레기가 쌓인다 싶더니 자주 들리나보다.,,,,,EOL
Dialogue_0340,I think we bought quite a bit of other stuff` too...,다른 것도 꽤 산 것 같은데...,,,,,EOL
Dialogue_0341,Hey` want to shoot a TakTok together?,저기 같이 택톡 찍을래?,,,,,EOL
Dialogue_0342,Are you on social media? Let's connect.,SNS 같은 거 해? 연결하자.,,,,,EOL
Dialogue_0343,They were runaway teens dressed like Accidy.\nIt looked like they went up to Accidy and started talking.,우연과 비슷한 옷차림을 한 가출청소년들이다.\n우연에게 다가가 말을 건 것 같았다. ,,,,,EOL
Dialogue_0344,I think Accidy said something too...,우연도 무슨 얘기를 한 것 같은데…,,,,,EOL
Dialogue_0345,I just told you: if you’ve got somewhere to go back to` go back quickly` didn’t I?,방금 돌아갈 곳이 있다면 빨리 돌아가라 그랬지?,,,,,EOL
Dialogue_0346,They seemed like a good person.\nWell` I don't have anywhere to go back to` but…,좋은 사람 같았어.\n뭐 돌아갈 곳은 없지만…,,,,,EOL
Dialogue_0347,They are talking` staring at a triangular kimbap in their hand that looks like it was just bought at the convenience store.,편의점에서 방금 산듯한 삼각김밥을 손에 들고 바라보며 얘기하고 있다.,,,,,EOL
Dialogue_0348,This is my kind of clothing store.\nAccidy just went in and came back out.,내 스타일의 옷가게다.\n우연이 방금 들어갔다가 나왔다.,,,,,EOL
Dialogue_0349,That's not Accidy's style` is it?,우연의 스타일이 아닌데?,,,,,EOL
Dialogue_0350,There were plenty of that brand’s clothes in my size in the room` too.,방에도 내 사이즈의 저 브랜드 옷들이 많았지.,,,,,EOL
Dialogue_0351,Maybe....,아마....,,,,,EOL
Dialogue_0352,A large hospital with an emergency room.\nLast time I saw it` it was a construction site` but it looks like it’s finished now.,응급실이 있는 대형 병원이다.\n전에 봤을 땐 공사터였는데 완공됐나 보다.,,,,,EOL
Dialogue_0353,I remember seeing a grand opening flyer for the hospital in Accidy's room.,우연의 방에서 병원의 개업 전단지를 봤었지.,,,,,EOL
Dialogue_0354,Accidy stood out front and scrutinized the hospital.,우연이 병원 앞에서 병원을 꼼꼼히 살펴보았다.,,,,,EOL
Dialogue_0355,Is there something going on at the hospital?,병원에 일이라도 있나?,,,,,EOL
Dialogue_0356,It didn’t seem like the medicine was prescribed here.,약은 여기서 처방받은 건 아닌 것 같았는데.,,,,,EOL
Dialogue_0357,Sigh` More and more kids like that are running away—what a headache` seriously.,하아` 저런 가출하는 애들이 점점 늘어나서 골치 아파 정말.,,,,,EOL
Dialogue_0358,Maybe because it's a nightlife district` there are police around.\nThe police gave Accidy a cursory glance as Accidy walked past.,유흥가라 그런지 경찰이 있다.\n경찰은 지나가는 우연을 흘려보듯 바라봤다.,,,,,EOL
Dialogue_0359,Then` with a sigh` they bemoaned their lot.,그러곤 한숨을 내쉬며 신세를 한탄했다.,,,,,EOL
Dialogue_0360,Accidy seemed really nervous in front of that person...,우연이 저 사람 앞에서 심하게 긴장한 것 같은데...,,,,,EOL
Dialogue_0361,Ugh` There are people smoking on the street.\nI really hate the smell of cigarettes.,윽` 길거리에서 담배 피는 사람들이다.\n담배 냄새 진짜 싫어.,,,,,EOL
Dialogue_0362,Even Accidy flinched and froze in place for a moment.,우연도 흠칫 놀란 듯 잠시 그 자리에 멈춰 있었다.,,,,,EOL
Dialogue_0363,I think I was startled exactly when I lit my cigarette.,정확히 담배에 불을 붙일 때 놀랐던 것 같아.,,,,,EOL
Dialogue_0364,Those are the people in front of the club.\nWere people like that called bouncers?,클럽 앞 사람들이다.\n저런 사람들을 가드라고 했었나.,,,,,EOL
Dialogue_0365,They're all massive compared to Accidy.,다들 우연보다 덩치가 엄청나게 크다.,,,,,EOL
Dialogue_0366,Accidy seems a little shaky.,우연이 조금 떨리는 것 같아.,,,,,EOL
Dialogue_0367,Did Accidy give this to me...?,우연이 준 건가...?,,,,,EOL
Dialogue_0368,I'll be back! Don't forget what we promised yesterday.,다녀올게! 어제 약속한 거 잊지 마.,,,,,EOL
Dialogue_0369,,우연이 나갔다.\n어제 [5번] 정도 물건을 조사하니 우연이 돌아왔다.,,,,,EOL
Dialogue_0370,It’ll probably be the same this time` too.\nI shouldn’t overdo it; I’ll [investigate only until Accidy returns home].,아마 이번에도 비슷하겠지.\n무리하지 말고 [우연의 귀가 전까지만 조사]를 해야겠다.,,,,,EOL
Dialogue_0371,How is it? Is it good?,어때? 맛있어?,,,,,EOL
Dialogue_0372,Accidy fed me as usual.,우연은 평소처럼 나한테 음식을 먹였다.,,,,,EOL
Dialogue_0373,Over the weekend` they sat by my side all day doing nothing but social media` so I couldn’t search the room.,주말 동안은 하루 종일 내 옆에서 SNS만 했기에 방 조사를 할 수 없었다.,,,,,EOL
Dialogue_0374,Hmm... Sigh. I really don't want to go out after all.,음...하아 역시 나가기 싫다.,,,,,EOL
Dialogue_0375,Leave?,나가?,,,,,EOL
Dialogue_0376,Huh?\nAh.... I think I’ll be out a bit longer today.,응?\n아....오늘은 조금 오래 나가있을 것 같아.,,,,,EOL
Dialogue_0377,Accidy’s expression darkened.\nI don’t know what Accidy thinks I have that’s making them so on edge.,우연의 표정이 어두워졌다.\n나한테 뭐가 있다고 저렇게 불안해하는 건지도 모르겠다.,,,,,EOL
Dialogue_0378,For a stalker-kidnapper` he sure acts like it’s something he can’t afford to lose.,스토커 납치범 주제에 꼭 잃으면 안 될 것처럼 군다.,,,,,EOL
Dialogue_0379,There are too many unknowns` and I'm still confused.,알 수 없는 게 너무 많고 아직도 혼란스럽다.,,,,,EOL
Dialogue_0380,Even though I miss you so` so much` I’m holding back and waiting.,내가 너무너무 보고 싶어도 참고 기다리고 있어.,,,,,EOL
Dialogue_0381,Hold on... I'm just going to check something and be right back...,잠깐...잠깐 확인만 하고 오는 거니까.…,,,,,EOL
Dialogue_0382,Yeah….,응….,,,,,EOL
Dialogue_0383,I'll be back!,다녀올게!,,,,,EOL
Dialogue_0384,As soon as I answer` their expression changes.\nThey smile brightly` but...\nI'm scared.,대답만 하면 바로 표정이 바뀐다.\n해맑게 웃긴 하지만...\n무서워.,,,,,EOL
Dialogue_0385,,철컥\n또 방문을 닫고 나간다.,,,,,EOL
Dialogue_0386,As soon as Accidy left the room` I took out the key I’d secretly hidden inside the pillow.,우연이 방을 나가자 몰래 베개 안에 넣어둔 열쇠를 꺼냈다.,,,,,EOL
Dialogue_0387,It’s the key I thought Accidy lost while we were out a few days ago.,며칠 전에 외출하다가 우연이 잃어버렸다고 생각하던 그 열쇠이다.,,,,,EOL
Dialogue_0388,I should be able to open this door.,아마 이 방문을 열 수 있을 것이다.,,,,,EOL
Dialogue_0389,And Accidy said they'd be out for a long time today.,그리고 우연은 오늘 길게 외출하겠다고 했다.,,,,,EOL
Dialogue_0390,Is this my chance?,지금이 기회인 걸까?,,,,,EOL
Dialogue_0391,I...\nShould I leave this room?,나는...\n이 방을 나가야 할까?,,,,,EOL
Dialogue_0392,I run away.,도망간다.,,,END_RUN,,EOL
Dialogue_0393,???????????,???????????,,,LOCK,,EOL
Dialogue_0394,No matter how I look at it` the only choice I have is to run.,내가 할 수 있는 선택은 아무리 생각해도 도망밖에 없다.,,,,,EOL
Dialogue_0395,I don’t usually put much stock in dreams` but something feels off.,꿈을 잘 믿는 편은 아니지만 아무래도 느낌이 좋지 않다.,,,,,EOL
Dialogue_0396,Being with Accidy any longer will only put me in greater danger.,우연과 이 이상 함께하는 것은 나만 더 위험해질 뿐이야.,,,,,EOL
Dialogue_0397,I stepped outside.\nThe surroundings were more ordinary than I expected.,밖으로 나왔다.\n주변은 생각보다 평범했다.,,,,,EOL
Dialogue_0398,It's not even that far from where I used to live.,심지어 내가 살던 곳과 그리 멀지 않은 곳이야.,,,,,EOL
Dialogue_0399,Accidy doesn’t seem to be here.,우연은 안 보이는 것 같다.,,,,,EOL
Dialogue_0400,I should hurry back home.\nAnd I need to be careful not to go through something like this ever again.,어서 내 집으로 돌아가야지.\n그리고 다신 이런 일을 겪지 않도록 주의해야겠어.,,,,,EOL
Dialogue_0401,Report it to the police` and then....,경찰에 신고하고 또....,,,,,EOL
Dialogue_0402,{PlayerName}!!!!!!!!!,{PlayerName}!!!!!!!!!,,,TRUE/AUTO/RED,,EOL
Dialogue_0403,I was crossing the crosswalk.\nAt the sound of someone calling my name` the scene before my eyes changed in an instant.,횡단 보도를 건널 때였다.\n누군가 나를 부르는 소리와 함께 순식간에 눈에 담긴 풍경이 변했다. ,,,,,EOL
Dialogue_0404,What happened....,무슨 일이 일어난 거지....,,,,,EOL
Dialogue_0405,Someone comes running out from the startled crowd.,놀란 인파 사이에서 한 사람이 달려온다.,,,,,EOL
Dialogue_0406,Through my blurred vision` a now-familiar figure comes into view.,흐릿한 시야로 어느새 익숙해진 형체가 들어온다.,,,,,EOL
Dialogue_0407,Accidy held my hand and seemed to be saying something.,우연은 내 손을 잡고 뭐라고 하는 것 같았다.,,,,,EOL
Dialogue_0408,Why... why... why so soon.......\nWhat went wrong...?\nThere's still time....,왜...왜...왜 벌써.......\n뭐가 잘못된거지...?\n아직 시간이....,,,,,EOL
Dialogue_0409,I'm sure I did everything right this time` but...,이번엔 분명 전부 잘 해냈는데...,,,,,EOL
Dialogue_0410,Ah.\nRight` it's a dream.\nIt can't be real....,아.\n그래 꿈이야.\n사실일 리가 없어....,,,,,EOL
Dialogue_0411,Otherwise` something like this would have already happened...,그렇지 않고서야 벌써 이런 일은...,,,,,EOL
Dialogue_0412,I don’t know what you’re talking about.,뭐라고 말하는 건지 모르겠다.,,,,,EOL
Dialogue_0413,What was I supposed to do?,난 어떻게 해야 했지?,,,,,EOL
Dialogue_0414,I can’t feel my body.,몸에 감각이 없다,,,,,EOL
Dialogue_0415,Even my consciousness is fading.,의식도 흐려진다.,,,,,EOL
Dialogue_0416,I don't know.,모르겠다.,,,,,EOL
Dialogue_0417,[Fate] Ending,[필연] 엔딩,,,ENDING,,EOL
Dialogue_0418,Selection unavailable: conditions not met.,조건 미충족으로 인해 선택 불가.,,,,,EOL
Dialogue_0419,Please stop!!,제발 멈춰봐!!,,,,,EOL
